;meta[language=en]
; id      |key(hex)|key(str)| text
   1070277|a91da827||Emhyr var Emreis
   1057883|a921a937||Skellige qəhrəmanı Sove-nin həyəcanlı macəraları.
   1088220|a9240fc4||MÜSTƏQİL MÜHASİB
   1057551|a9304a02||Nigredo
   1092041|a93422a0||Harpiya yumurtaları
   1208391|a9361cd8||Riviyalı Geraltın sapanı
   1189930|a9388d92||Təcili axtarılır: Qəribə və qeyri-adi şeylərə alışmış bir mütəxəssis. Sürətli və etibarlı olmalıdır. Sehrbaz, druid və ya sehrkar üstün tutulur. Məsələ gecə səmasından düşən nəhənglə bağlıdır və sürətli həll tələb edir. Daş karxanasında iş tezliklə bərpa edilməlidir, çünki biz qısa möhlətlə üz-üzəyik. Təfərrüatlar üçün Ardaiso daş karxanasındakı baş ustaya müraciət edin.
   1078796|a950e399||Burada Ağ Bağ sakinləri tərəfindən yerləşdirilmiş müqavilələri tapa bilərsiniz.
   1082263|a9523446||Zireh. Gələn zərbələrdən qoruyur.
   1054869|a954fe67||Whispering Hill-in altında mağaralar şəbəkəsi.
   1092433|a95790c3||Güclü Quen Qrafiti
   1138201|a95849d7||Ən keyfiyyətli materiallardan hazırlanmış Nilfgaard zireh dəsti, gödəkçə, əlcəklər, şalvar, çəkmələr və yəhər dəstindən ibarətdir.
   1065286|a959b268||"Siz insanlar… olduqca qeyri-adi zövqlərə sahibsiniz."
   1064127|a95b6797||Mükafat almaq üçün təhvil verə bilərsiniz.
   1088187|a95c7b31||APARICI MALİYYƏ MÜTƏXƏSSİSİ
   1086023|a9609bd2||OYUN DÜNYASI XƏRİTƏSİNİN DİZAYNI
   1206851|a96121e5||Məni qəbul edib komandanın bir hissəsi etdilər. Etiraf etməliyəm ki, bu cür iş üçün yararlı olub-olmadığımdan əmin deyiləm. Mən heç vaxt çağırışdan qaçan biri olmamışam, amma bu adamlara baxanda bir az narahat olduğumu deməliyəm. Bir neçə gün əvvəl onlar göbələk toplamaq üçün meşəyə girmiş günahsız, böyük gözlü bir uşağı tutdular. Bizimkilər uşaqla təxminən bir saat "əyləndikdən" sonra, uşaq yaradıcılarının yanına geri göndərilməsini yalvarırdı. Bir müddət sonra Dörd-Barmaq qalan barmaqları ilə mənə işarə etdi. Təəccüblənmədim; axı yeni gələn olduğum üçün özümü sübut etməyimi gözləmək təbii idi, baxmayaraq ki, buna həvəsim yox idi. Amma başqa seçimim nə idi? Burnumu tutub oğlanın boğazını kəsdim — yeganə yol bu idi.Hələ də onun qanının iyrənc istiliyini əllərimdə hiss edirəm; nə qədər sabun işləsəm də, fərqi yoxdur. Yanlış anlamayın, əvvəllər də adam öldürmüşəm, amma o hallar özünümüdafiə idi, ya da ən azı xeyirxah bir adamın və ya çevik bir vəkilin müdaxilə edə biləcəyi vəziyyətlər. Amma əgər o anda ürəyimin ağrıdığını öyrənsəydilər, heç bir vəkil kömək edə bilməzdi. O zaman komandadan kənarlaşdırılardım ki, bu, ən yaxşı halda baş verə biləcək şey idi, əgər Filiberi zəif anında yaxalamış olsaydım. Əks halda, nə olacağını düşünmək belə istəmirəm.
   1084719|a961dfae||Bəli
   1082485|a9673486||Olena'nın Meşəsi
   1057645|a97401ac||Divit
   1057446|a9742293||Tokağın Sığınağı
   1214559|a974a054||MALIYYƏ KÖMƏKÇISI
   1071326|a97c46a1||Sürətli Səyahət
   1080663|a97e5417||Əziz qızımın portretini çəkəcək rəssam axtarıram. Bu portret qızımın Kovirdən olan bir gənclə nişanlanmasının tamamlandığını qeyd etmək üçündür. Rəsmdə həddindən artıq realizmə ehtiyac yoxdur; diqqət əziz qızımın gözəlliyini vurğulamağa yönəldilməlidir. –Martin Erhardt
   1101190|a981389a||Təyin etmək istədiyiniz klaviatura və ya siçan düyməsini basın:
   1084405|a99a7d72||Əfsanəyə görə, bir dəfə çətin vəziyyətdə olan bir səyahətçi bu qalanın qapıları önündə dayanıb. O, yaralı olduğunu iddia edərək orada gecələmək üçün yalvarsa da, qalan baron onu casus hesab edib səyahətçini qovdu. Baronun bilmədiyi isə bu səyahətçinin qülləni, onun sahibi—qonaqpərvərlikdən xəbərsiz—və içində yaşayan hər kəsi lənətləyəcək güclü bir sehrbaz olması idi. Çox keçmədən baron və onun bütün ətrafı sirli şəraitdə öldü və qala viranə qaldı.
   1137005|a99eef12||Bitirilməmiş məktub
   1224132|a9be665e||FƏSİL DİZAYNI
   1223961|a9c96944||MEDİA STRATEGİ
   1082910|a9e358bd||Adalılar burada çardaqlarını tikmək üçün istifadə etdikləri sümükləri toplamaq üçün gəlirlər.
   1085951|a9e59652||SATISHLAR HAQQINDA MƏLUMAT
   1072734|a9e84a2a||Kiçik əli yazısı ilə dolu qatlanmış kağız parçası.
   1212855|a9ece211||Hər şeyi bilən meyxana
   336620|a9effcaf||Orbeck kəndlisi
   593352|a9f3841c||Əlyazma səhifəsi: Ay tozu
   1046639|a9f5ddb5||Hazırlıq
   1085185|a9f665ff||Döyüşün əvvəlində kim əvvəl hərəkət edəcəyinə sən qərar verirsən.
   320533|aa02ac6a||Dənizçilər Arg Hugtand, yəni Ölüm Adası adlanan yerdən uzaq dururlar və bunun üçün kifayət qədər əsas var. Xəyanətkar axınlar qayalı sahillərdə çoxsaylı gəmiləri batırıb, aclıqdan ölən məxluqlar isə ada və ətraf dənizlərdə dolaşır. Kod və somon bolluğu cəlbedici olsa da, ən təcrübəli balıqçılar belə bu yerə yaxınlaşmağa cəsarət etmirlər. Sayı-hesabı olmayan müxtəlif əfsanələr qızıl parçaları ilə dolu dağ keçidlərindən və səthdəki buzlu, kəskin qırıntıları döyən fırtınalardan danışır. Şayiələrə görə, əsrlərdir bu adalarda amansız bir hökmdar hökm sürür və heç bir işğalçıya dözüm göstərmir. Lakin bu əfsanələr bundan başqa heç nə danışmır. Çünki Ard Hugtand adasına səfər edən heç kəs bu hekayələri nə inkar edib, nə də təsdiqləyib geri dönməyib.
   1088295|aa0ef1ca||VICE-PRESIDENT, BRAND MARKETING
   498541|aa100179||Feainn's 2 Doloresin o çoban və bağbanla danışdığını gördükcə, qəzəbdən dəli oluram. Onun ona baxma tərzi, gözləri ilə onu udması… Bu qız kormu? Bunu necə görə bilmir? Feainn-in 5-ci Fred və Yanla danışdım. Onlara dedim ki, bir daha Dolores-un yanına gəlsələr, arxalarından təpik vuracağam. Onların ailələrinə də. Əgər bir zadəgan qadınla münasibət qurmaq istəyirlərsə, başqa birini tapmalıdırlar. Sevimli bacımın üstünə kimsənin əl qaldırmasına imkan verməyəcəyəm. Feainn'in 21-ci günü Nəhayət, bir az sakitlik və dincəlik. Dolores melankolik əhval-ruhiyyədədir, amma ən azından o lənətə gəlmiş işçilər artıq onun ardınca qaçmırlar. O, tezliklə bundan keçəcək.Feainn'in 25-ci günü Dolores getdikcə daha az qaşqabaqlıdır. Biz meşədə və çəmənliklərdə gəzintiyə çıxırıq. Üzünə rəng qayıdıb və o, hər gün daha da gözəl görünür.Feainn-in 43-cü günü Bizə yad biri gəlib. Gors Velen-dən olan kiçik bir lordinin oğlu. O, qalmaq üçün yer istədi və Dolores israr etdiyindən, mən razılaşdım. Ümid edirəm çox qalmayacaq.Lammasın 13-ü Mən həqiqətən də o snob Roderikin əlindən bezirəm. O, burada qalmağından tam yararlanıb. Və o, Doloresə həddindən artıq çox diqqət yetirir. Onu buradan qovmalıyıq.18-ci Lammas İnanılmaz! İnanmaq çətindir! Dolores mənə dedi ki, o, Roderiki sevir! Mən axmaqam, fikirləri nəzərə belə alınmağa layiq olmayan bir qurdmu?
   1076238|aa153b6e||Sol Control
   1055160|aa1c6b14||Kömür
   1088015|aa246cd2||HƏRƏKƏT TUTMA AKTİORLARI/TRUPERLƏR
   1075869|aa274206||Arxa çanta
   1082177|aa2e74e5||Ogroidlara qarşı hücum gücü
   539946|aa34a171||Seç
   1086761|aa3542f2||Witcher 2 qeydindən istifadə et
   1063254|aa376e54||Qol
   1056994|aa381d4a||Dəqiqlik oxu
   1189898|aa3fdafb||Taxta çəkic. Şərab çəlləklərini döymək üçün istifadə olunur.
   1080669|aa40ff7c||<I>Hikmətli qardaşlar və bacılar, elmdə bilikli,</I> Bu xəbəri sizə çatdırmalı olduğum üçün nə qədər dərin təəssüf hissi keçirdiyimi ifadə edə bilmərəm, lakin kralın əmri ilə: –Universitet imtiyazları dəyişdirilib –Akademiya Adalarına ayaq basmaq qadağandır–Gələn tədris ili üçün tələbə qəbul edilməyəcək –Akademiyanın kitabxanaları və laboratoriyalarının kolleksiyaları satılıb, gəlirləri isə müharibə büdcəsinə köçürülüb Mərhəmətli hökmdarımız, Rəhmsiz V. Radovidin ömrü uzun olsun. Gəlin ona qədim Vran salamı ilə ehtiramımızı bildirək – <I>Radovid, pedicabo te et irrumabo!</I> –Joannis Deckerman, Oksenfurt Akademiyasının kansleri
   1080949|aa46aec7||Ametist tozu
   1070896|aa4c7f7e||Yamaqlı gödəkçə
   1209905|aa4dc028||Toyuğun Başı Sərabxanası
   1090232|aa4dec89||Honortonun gəlişi münasibətilə asılmış bir fərman.
   1082958|aa4f24a4||Misterli, tərk edilmiş kənd.
   1064099|aa4f6e01||Mükafat almaq üçün təhvil verə bilərsiniz.
   1086008|aa5208a1||TİCARƏT MARKETİNQİ DİREKTORU
   1092302|aa5b822c||Gaetan üçün məktub
   1221900|aa5bafd9||YÜKLƏ
   1171462|aa5f62dd||İokaste
   1065951|aa66627f||Müqavilələr
   1084552|aa6b0670||Ümumi vahid kart gücü
   1202717|aa70905e||[mətn bulanıqdır]… Mən Meliteledən yalvardım, druidlərə getdim, amma onların heç biri yox idi! Bəlkə sən, Böyük Lebioda, dualarımı eşidərsən! Bu kütlənin baxışlarından elə bezmişəm ki, qoca, çirkin və şişman olmaq istəyirəm. Onlar hamısı saman kimi boşdur, mən isə ən azı bir az maraqlı olmaq istəyirəm.
   1057285|aa7114a1||Sxem: Maribor üsulu ilə dəri emal sxemi
   1057286|aa7114a2||Sxem: Kovirli üsulu ilə dərilənmiş dəri
   1057287|aa7114a3||Sxem: Ban Ard üsulu ilə dərilənmiş dəri
   1057288|aa7114a4||Sxem: Zerikanyalı üsulu ilə dərilənmiş dəri
   1057289|aa7114a5||Diaqram: Novigrad üsulu ilə dərilənmiş dəri
   1057290|aa7114a6||Diaqram: Oxenfurt üsulu ilə dərilənmiş dəri
   1057291|aa7114a7||Diaqram: Vole üsulu ilə dərisi emal olunmuş dəri
   1057292|aa7114a8||Diaqram: Toussaint üsulu ilə dərisi emal olunmuş dəri
   1194257|aa759086||Yujin karvan sarayını fırtına ilə ələ keçirib, bu da o deməkdir ki, onun bütün dəstəsi artıq tam sərxoşdur. Baş yolda gözlərinizi və qulaqlarınızı açıq saxlayın, çünki əgər şövalyələr və ya keşikçilər o istiqamətə üz tutsalar, təmizləyəcək çox şey qalmayacaq. Sənə söz verirəm, növbəti dəfə əyləncə növbəsi sənə çatacaq, və Eugene-in dəstəsi sənin arxanda keşik çəkəcək. Tezliklə Coronata'ya basqın edə bilərik; o, qadınlar və şərabla doludur, və sən də öz payını alacaqsan.Starling
   1192144|aa76a802||Skellige Yağışı
   1063215|aa7a698b||Yırtıq, solmuş yelkən.
   1054896|aa8166bf||Triss'in sırğası
   1077258|aa84ae71||Kiçik açar. Sandıq və ya qutu açır.
   1063799|aa9d2524||Ekimmara ovu qəniməti
   1136499|aa9f3603||Bowdon
   1134214|aaa087c7||Toyun qonaq siyahısı
   1092409|aaa6e081||Zəif Zerk Qlifi
   1057427|aaad9292||Berbercane meyvəsi
   1086420|aab359cb||Növbəniz olduqda, <<GUI_GwintPass>> düyməsini basıb saxlayaraq keçə bilərsiniz <<Color_Gwint>>.<<End_Color>>Keçid etdiyiniz zaman <<Color_Gwint>>o turun qalan hissəsində başqa kart oynaya bilməzsiniz.<<End_Color>>. Rəqibiniz də keçid etdiyi vaxta qədər kart oynamağa davam edə bilər<<End_Color>>.Əgər oynadığınız vahidlərlə qələbə qazanacağınıza əminsinizsə və ya rəqibinizin qalib gəlməsinə imkan verib kartlarınızı növbəti raund üçün saxlamaq istəyirsinizsə, keçməlisiniz.
   1193210|aab3e038||Sxema: Toussaint-in Polad Qılıncı
   1134820|aaba7a79||Bənövşəyi Güllü
   1130652|aabbf5ee||İndi tamamilə Ofierəm
   1088280|aabcb4b8||MƏHSULAT QRUPPASI MÜDİRİ
   1062476|aabe47b6||Nə edəcəyimi bilmirəm. Yeməyimiz çoxdan tükənib. Qalan təkcə bir kisə soğan var. Artıq bir həftədir ki, gündə cəmi bir neçə diş soğan yeyirik. Uşaqlarımız əvvəllər soğanı nifrət edərdilər, amma indi dişləmələrini həvəslə udur və qabıqlarını da yalayıb bitirirlər. Kisə tezliklə boşalacaq. Bizdə nə yemək, nə də yanacaq qalıb. Qar hələ də yağır. Bələdiyyə tərəfindən göndərilən kişilər əvvəllər işıq evinin anbarından bir neçə parça yemək və odun daşıyaraq evdən-evə gəzirdilər, amma bir neçə gündür heç kim gəlmir. Təəccüblənmirəm. Qar pəncərələrimizin demək olar ki, üstünə qədər yığılıb. Heç kim qapıdan çıxa bilmir. Mən qorxuram, çox qorxuram—düşünmürəm ki, bu qışı sağ-salamat çıxarıq...
   1085314|aadc370f||Transfer The Witcher 2 yadda saxlanmış oyun
   1205998|aae85eb2||Gələn həftənin sifarişləri Bochen Beauclair Çörəkxanası, 8 kisə buğda unu, 6 kisə çovdar unu.Catillango malikanəsi, 4 kisə buğda unu, kobud üyüdülmüş. Bir kisə yulaf kəpəyi. Məlikə Anna Henriettanın sarayı, 12 kisə buğda unu (ən yaxşı növ). 12 kisə çovdar unu (ən yaxşı növ).Dukun idarəçisinə, 8 çəllək yulaf. Şəhər dəyirmanına, 10 çəllək arpa.
   1211535|aaf70285||Feniks yumurtası
   432984|ab0a2a27||Geralt, son ekspedisiyamızın harada başladığını xatırlayırsan? Gölün o tayında görüşək.
   1062207|ab158ea9||Golemlərin sərbəst iradəsi yoxdur. Onlar əmrlərə şərtsiz tabe olurlar və buna görə də faydalı qullardır. Golemlər heç vaxt tərəddüd etmir, çəkinmirlər və ya sarsımırlar. Köləliyə yaraşan digər məxluqlar kimi onların fiziki ehtiyacları yoxdur. Golemlər digər insanabənzər məxluqlardan təkcə daha güclü və daha dayanıqlı deyillər, həm də şikayət etmirlər, fiziki ağrı hiss etmirlər və ya hər hansı formada ödəniş tələb etmirlər. Onların işləməyə davam etməsi üçün yeganə tələb mütəxəssisin onları zaman-zaman texniki qulluq və xidmət göstərməsidir.
   1186380|ab15df99||Uzunquyruq
   1057425|ab2f04d6||Balisse meyvəsi
   1083011|ab2fee37||Bu, An Skelligin qüruru və şöhrəti olan Yngvarın Dişinə aparan dağ yolunun başlanğıcıdır.
   1137539|ab302525||Güclü Bağlanma Qlifi
   1224073|ab31572a||BAŞ TƏDBİRLƏR MÜDİRİ
   1082459|ab32075f||Bu küf qoxulu məkan şübhəli müştəri kütləsinə ev sahibliyi edir.
   1082486|ab36666a||Sxema: Harpi
   1209258|ab44c5bb||Llinos
   367983|ab4c1050||Ekstrakt
   1135570|ab4c86f5||Heddel
   536919|ab5bcaf6||Qırışmış və tamamilə islanmış kağız parçası.
   1106117|ab64af37||Tapşırıqlar Paneli
   1205769|ab661d64||Lessoc qardaşlarının qızardılmış Bergama yumurtaları Tərkibi:6 Bergama yumurtası 5 nazik dilim donuz əti 1 böyük soğan 1 yaşıl bolqar bibəri 1 böyük pomidor Bir ovuc Metinna tərzi (sərt) pendir bir çimdik yaşıl soğan 1 xörək qaşığı kərə yağı duz qara istiot Hazırlanması: Bibəri və soğanı incə doğrayın və kərə yağında qızardın. Qızardıqdan sonra donuz ətini və pomidoru incə doğrayın və tavaya əlavə edin. Duz əlavə edin. Bergama yumurtalarını tavaya sındırın və bir çimdik duz və qara istiot əlavə edin. İndi ən vacib hissə! Yumurta ağı tavada bərkidikcə yalnız sarısını qarışdırın; bu, yeməyinizi daha şirin və kremli edəcək! Nəhayət, rəndələnmiş pendiri və soğanları yeməyin üstünə səpin.
   1046776|ab69304a||Lənətlərin Təbii Qeyri-müəyyənliyi
   1226891|ab6c256b||Fokal uzunluq
   1082790|ab6da179||Sxem: Dorianın Qılıncı
   1076172|ab711a9e||At Gözlükləri
   1065171|ab78b977||"Kim ən çox pul ödəyirsə… ya da kimdən oğurlamaq ən asandırsa, mən onun üçün döyüşəcəyəm."
   1092354|ab8344f3||Sxem: Stribog Run Daşı
   1205987|ab92d7c9||'İnsan Baxımı və Qulluğu' adlı əsərin ikinci fəsli.
   1126602|ab99382a||Dini mərasimlər və ayinlər zamanı qoxu yaymaq üçün istifadə olunur.
   1121020|ab9f8468||Pin
   1119470|aba7b7b6||Alexia
   1059580|abaaa73b||Bütün-Tanrı
   1124673|abb4baf6||Dorndallın Kontu Tailles
   1078744|abbcdb0a||Əlyazma səhifəsi: Samum
   1078745|abbcdb0b||Əlyazma səhifəsi: Təkmil Samum
   1078746|abbcdb0c||Əlyazma səhifəsi: Üstün Samum
   1088317|abc0c8e8||KBY, HÜQUQ VƏ ƏMƏK MÜNASİBƏTLƏRİ
   1071210|abc2e950||Enmək üçün <<BoatDismount>> düyməsini basın.
   1086431|abc3c261||Lider Kartları
   1185193|abccd492||Lənətə gələsən, bu müqaviləni qəbul etməməli idim. Hələ də hansı məxluqla qarşılaşacağımı bilmirəm. Düzgün hazırlaşa bilməyəcəyimdən qorxuram. Zireh üçün ayırdığım pulu mərc etməyim tamamilə ağılsızlıq idi. Alplar adi xalqdan son qəpiyədək hər şeyi almağı sevir, Tufodakı xəsislər də onlardan çox fərqlənmir. Amma indi özümə görə peşman olmağın heç bir mənası yoxdur. Tam təchizat dəstini əldə etməyincə geri qayıtmaq mənasızdır. Yaxşı, deməli, batırsan, bəlkə dənizin dibində də gəzə bilərsən. Bir yol tapacağam, lənətə gələsən.
   1065176|abd8410c||Dol Blathanna Kəşfiyyatçısı
   1081926|abda2a10||Tək döyüşdə 3 müxtəlif üsulla 3 düşməni öldür (qılınc, bomba, yaylı nizə, İşarə və s.).
   1223989|abf0137c||TƏCHIZAT KOORDINATORU
   1082827|abf35077||Ciri tapın.
   431062|abf4c8c7||Hubert Rejkdən mesaj
   1080671|abf5d81b||Şəhər divarlarına "Atası getdi, indi Kral Raddi'nin növbəsidir" sözlərini yazan şəxs dərhal ən yaxın hərbi hissəyə məruzə etməlidir. Oxenfurtun bütün tələbələrinə xatırlatmaq istərdim ki, universitet imtiyazları, o cümlədən ifadə azadlığı yenidən tənzimlənib və belə nizamsız davranışa heç bir dözümlülük göstərilməyəcək. <I>Əlavə</I> Digər divara "got kfaıla" yazan yarım-savadsız imbecil də dərhal ən yaxın hərbi polis bölməsinə gəlməlidir. Əmrlərə tabe olmamaq istintaqın başlanmasına və günahkarların qanunla nəzərdə tutulmuş ən ciddi cəza tədbirləri ilə məsuliyyətə cəlb olunmasına səbəb olacaq. –Komandan Donimir Vierny
